Ref_base,Ref_roll
MXG_106193011,STELLA_7312680797
MXG_106193800,STELLA_7312683599
MXG_106193802,STELLA_7312683596
MXG_106194101,STELLA_7312671033
MXG_106194104,STELLA_7312671057
MXG_106194371,STELLA_7312665954
MXG_106194373,STELLA_7312665904
MXG_106194379,STELLA_7312668176
MXG_106194383,STELLA_7312668099
MXG_106194400,STELLA_7312665540
MXG_106194401,STELLA_7312665489
MXG_106194507,STELLA_7312668747
MXG_106194508,STELLA_7312668668
MXG_106194518,STELLA_7312671236
MXG_106194521,STELLA_7312671171
MXG_106194551,STELLA_7312671192
MXG_106194556,STELLA_7312668957
MXG_106194561,STELLA_7312671008
MXG_106194619,STELLA_7312677211
MXG_106194961,STELLA_7312668655
MXG_106194963,STELLA_7312668518
MXG_106194967,STELLA_7312668525
MXG_106194973,STELLA_7312668700
MXG_106194980,STELLA_7312668664
MXG_106194982,STELLA_7312668634
MXG_106194990,STELLA_7312668606
MXG_106194992,STELLA_7312668593
MXG_106194993,STELLA_7312668618
MXG_106194994,STELLA_7312671181
MXG_106194995,STELLA_7312671185
MXG_106194997,STELLA_7312671182
MXG_106194999,STELLA_7312671191
MXG_106195002,STELLA_7312677943
MXG_106195003,STELLA_7312677908
MXG_106195004,STELLA_7312677913
MXG_106195007,STELLA_7312677727
MXG_106195008,STELLA_7312677717
MXG_106195009,STELLA_7312677797
MXG_106195020,STELLA_7312677654
MXG_106195181,STELLA_7312683626
MXG_106195184,STELLA_7312683566
MXG_106196434,STELLA_7312683216
MXG_106196435,STELLA_7312683408
MXG_106196510,STELLA_7312680629
MXG_106196644,STELLA_7312665373
MXG_106196645,STELLA_7312665376
MXG_106196646,STELLA_7312665407
MXG_106196673,STELLA_7312671461
MXG_106196682,STELLA_7312671708
MXG_106196806,STELLA_7312677147
MXG_106196902,STELLA_7312680351
MXG_106196995,STELLA_7312680623
MXG_106197327,STELLA_7312683247
MXG_106197328,STELLA_7312683268
MXG_106197333,STELLA_7312683309
MXG_106197334,STELLA_7312683178
MXG_106197335,STELLA_7312683227
MXG_106197336,STELLA_7312683181
MXG_106197337,STELLA_7312683150
MXG_106197339,STELLA_7312683294
MXG_106197348,STELLA_7312683670
MXG_106197379,STELLA_7312683718
MXG_106197434,STELLA_7312665784
MXG_106197507,STELLA_7312671536
MXG_106197614,STELLA_7312671027
MXG_106198517,STELLA_7312677763
MXG_106198620,STELLA_7312683363
MXG_106198621,STELLA_7312683454
MXG_106198636,STELLA_7312683100
MXG_106198637,STELLA_7312683108
MXG_106198647,STELLA_7312683056
MXG_106198690,STELLA_7312683574
MXG_106199318,STELLA_7312677024
MXG_106199404,STELLA_7312677742
MXG_106199406,STELLA_7312680291
MXG_106199532,STELLA_7312683620
MXG_106199533,STELLA_7312683605
MXG_106199540,STELLA_7312683616
MXG_106199616,STELLA_7312665759
MXG_106199695,STELLA_7312668224
MXG_106199696,STELLA_7312668248
MXG_106199698,STELLA_7312668233
MXG_106199701,STELLA_7312671465
MXG_106200404,STELLA_7312668975
MXG_106200533,STELLA_7312677405
MXG_106200612,STELLA_7312680901
MXG_106201279,STELLA_7312671927
MXG_106201281,STELLA_7312671931
MXG_106201392,STELLA_7312680239
MXG_106201395,STELLA_7312680186
MXG_106201738,STELLA_7312668915
MXG_106202159,STELLA_7312671804
MXG_106202162,STELLA_7312671705
MXG_106202214,STELLA_7312680264
MXG_106202215,STELLA_7312680391
MXG_106202884,STELLA_7312680539
MXG_106202885,STELLA_7312680475
MXG_106203025,STELLA_7312671624
MXG_106203361,STELLA_7312668197
MXG_106203362,STELLA_7312668200
MXG_106203391,STELLA_7312668119
MXG_106205030,STELLA_7312683057
MXG_106205033,STELLA_7312683082
MXG_106205038,STELLA_7312683027
MXG_106205058,STELLA_7312680919
MXG_106205187,STELLA_7312665522
MXG_106205191,STELLA_7312665518
MXG_106207199,STELLA_7312677243
MXG_106207212,STELLA_7312683071
MXG_106208406,STELLA_7312677779
MXG_106208591,STELLA_7312680833
MXG_106208592,STELLA_7312680829
MXG_106208862,STELLA_7312677859
MXG_106208864,STELLA_7312677826
MXG_106208986,STELLA_7312683243
MXG_106209665,STELLA_7312671128
MXG_106214205,STELLA_7312680276
MXG_106214312,STELLA_7312683704
MXG_106214314,STELLA_7312683743
MXG_106214316,STELLA_7312683764
MXG_106214322,STELLA_7312683684
MXG_106214400,STELLA_7312680432
MXG_106214401,STELLA_7312680492
MXG_106214477,STELLA_7312668303
MXG_106214486,STELLA_7312668259
MXG_106214489,STELLA_7312668252
MXG_106214506,STELLA_7312665086
MXG_106215006,STELLA_7312671654
MXG_106215493,STELLA_7312671586
MXG_106215525,STELLA_7312680313
MXG_106215810,STELLA_7312665145
MXG_106215811,STELLA_7312665140
MXG_106215856,STELLA_7312653995
MXG_106215857,STELLA_7312653984
MXG_106215858,STELLA_7312653946
MXG_106215861,STELLA_7312653939
MXG_106215916,STELLA_7312668901
MXG_106215917,STELLA_7312668848
MXG_106215919,STELLA_7312668841
MXG_106215920,STELLA_7312668895
MXG_106215922,STELLA_7312668911
MXG_106215923,STELLA_7312668878
MXG_106215937,STELLA_7312668811
MXG_106215938,STELLA_7312668788
MXG_106215940,STELLA_7312668805
MXG_106215947,STELLA_7312668737
MXG_106215957,STELLA_7312668688
MXG_106215958,STELLA_7312668698
MXG_106215986,STELLA_7312668543
MXG_106215987,STELLA_7312668541
MXG_106216011,STELLA_7312680983
MXG_106216013,STELLA_7312680886
MXG_106216054,STELLA_7312683048
MXG_106216201,STELLA_7312668920
MXG_106216325,STELLA_7312665247
MXG_106216328,STELLA_7312665386
MXG_106216338,STELLA_7312665291
MXG_106217899,STELLA_7312677372
MXG_106217905,STELLA_7312680160
MXG_106217981,STELLA_7312668704
MXG_106218008,STELLA_7312671355
MXG_106218437,STELLA_7312671143
MXG_106218516,STELLA_7312665319
MXG_106218779,STELLA_7312677548
MXG_106219428,STELLA_7312665647
MXG_106219487,STELLA_7312665943
MXG_106219786,STELLA_7312671334
MXG_106219790,STELLA_7312671260
MXG_106219997,STELLA_7312680885
MXG_106220039,STELLA_7312668318
MXG_106220283,STELLA_7312680057
MXG_106220996,STELLA_7312680883
MXG_106220997,STELLA_7312680856
MXG_106221832,STELLA_7312680820
MXG_106221846,STELLA_7312680899
MXG_106222312,STELLA_7312683339
MXG_106222548,STELLA_7312671591
MXG_106222619,STELLA_7312665790
MXG_106222920,STELLA_7312671056
MXG_106223387,STELLA_7312668623
MXG_106224139,STELLA_7312677161
MXG_106224182,STELLA_7312677409
MXG_106224226,STELLA_7312680319
MXG_106224227,STELLA_7312680303
MXG_106224625,STELLA_7312680004
MXG_106224626,STELLA_7312677962
MXG_106225252,STELLA_7312665102
MXG_106225254,STELLA_7312665099
MXG_106225594,STELLA_7312668689
MXG_106225610,STELLA_7312671780
MXG_106225614,STELLA_7312671776
MXG_106225615,STELLA_7312671774
MXG_106225617,STELLA_7312671794
MXG_106225625,STELLA_7312671878
MXG_106225640,STELLA_7312671957
MXG_106225642,STELLA_7312677002
MXG_106229151,STELLA_7312671431
MXG_106229654,STELLA_7312665323
MXG_106229675,STELLA_7312665496
MXG_106229682,STELLA_7312665451
MXG_106229683,STELLA_7312665519
MXG_106229684,STELLA_7312665505
MXG_106229685,STELLA_7312665515
MXG_106230188,STELLA_7312671612
MXG_106230189,STELLA_7312671608
MXG_106230916,STELLA_7312668612
MXG_106231082,STELLA_7312671953
MXG_106231429,STELLA_7312671269
MXG_106231430,STELLA_7312671225
MXG_106231431,STELLA_7312671229
MXG_106231551,STELLA_7312665627
MXG_106231683,STELLA_7312683042
MXG_106231827,STELLA_7312668950
MXG_106231829,STELLA_7312668933
MXG_106231830,STELLA_7312668876
MXG_106231831,STELLA_7312668817
MXG_106231834,STELLA_7312668906
MXG_106231835,STELLA_7312671023
MXG_106231837,STELLA_7312668908
MXG_106231838,STELLA_7312668891
MXG_106231885,STELLA_7312671113
MXG_106232321,STELLA_7312671410
MXG_106232322,STELLA_7312671423
MXG_106236856,STELLA_7312668135
MXG_106236857,STELLA_7312668166
MXG_106237350,STELLA_7312680498
MXG_106237358,STELLA_7312680488
MXG_106237374,STELLA_7312680596
MXG_106237389,STELLA_7312680625
MXG_106237635,STELLA_7312671945
MXG_106237640,STELLA_7312671979
MXG_106237642,STELLA_7312671996
MXG_106237643,STELLA_7312677008
MXG_106237841,STELLA_7312683473
MXG_106237842,STELLA_7312683522
MXG_106238616,STELLA_7312668425
MXG_106238617,STELLA_7312668422
MXG_106238650,STELLA_7312680431
MXG_106238965,STELLA_7312671971
MXG_106239261,STELLA_7312677585
MXG_106239371,STELLA_7312671173
MXG_106239555,STELLA_7312680595
MXG_106239556,STELLA_7312680592
MXG_106239573,STELLA_7312680689
MXG_106239633,STELLA_7312677181
MXG_106239660,STELLA_7312677348
MXG_106239661,STELLA_7312677312
MXG_106239695,STELLA_7312677430
MXG_106239794,STELLA_7312668843
MXG_106239803,STELLA_7312671941
MXG_106239898,STELLA_7312665150
MXG_106239914,STELLA_7312668292
MXG_106239917,STELLA_7312668311
MXG_106239972,STELLA_7312680395
MXG_106239973,STELLA_7312680365
MXG_106239975,STELLA_7312680380
MXG_106239978,STELLA_7312680372
MXG_106240012,STELLA_7312665682
MXG_106240408,STELLA_7312665225
MXG_106240460,STELLA_7312665371
MXG_106240528,STELLA_7312680590
MXG_106240538,STELLA_7312680520
MXG_106243109,STELLA_7312668049
MXG_106243110,STELLA_7312665993
MXG_106243217,STELLA_7312683224
MXG_106243263,STELLA_7312683484
MXG_106243265,STELLA_7312683440
MXG_106243440,STELLA_7312671455
MXG_106243444,STELLA_7312671435
MXG_106243485,STELLA_7312671638
MXG_106243486,STELLA_7312671721
MXG_106243790,STELLA_7312677685
MXG_106243835,STELLA_7312671120
MXG_106244282,STELLA_7312680147
MXG_106244283,STELLA_7312680139
MXG_106244427,STELLA_7312665970
MXG_106244430,STELLA_7312668219
MXG_106244447,STELLA_7312665950
MXG_106244449,STELLA_7312665960
MXG_106244867,STELLA_7312665586
MXG_106244873,STELLA_7312665902
MXG_106245037,STELLA_7312683662
MXG_106245040,STELLA_7312677174
MXG_106245494,STELLA_7312683653
MXG_106245787,STELLA_7312668111
MXG_106245989,STELLA_7312677804
MXG_106246227,STELLA_7312668369
MXG_106246275,STELLA_7312680495
MXG_106246856,STELLA_7312677898
MXG_106247444,STELLA_7312677130
MXG_106247449,STELLA_7312677053
MXG_106247457,STELLA_7312671994
MXG_106247487,STELLA_7312665065
MXG_106247565,STELLA_7312668478
MXG_106247566,STELLA_7312668473
MXG_106247824,STELLA_7312671558
MXG_106247828,STELLA_7312671685
MXG_106248042,STELLA_7312680767
MXG_106248043,STELLA_7312680711
MXG_106248046,STELLA_7312680717
MXG_106248187,STELLA_7312677495
MXG_106248188,STELLA_7312677526
MXG_106248245,STELLA_7312668831
MXG_106248246,STELLA_7312668732
MXG_106248410,STELLA_7312668537
MXG_106248470,STELLA_7312680506
MXG_106248471,STELLA_7312680544
MXG_106248509,STELLA_7312683678
MXG_106248513,STELLA_7312683644
MXG_106248813,STELLA_7312668157
MXG_106248873,STELLA_7312668429
MXG_106248920,STELLA_7312683254
MXG_106248921,STELLA_7312683282
MXG_106248922,STELLA_7312683263
MXG_106249886,STELLA_7312677173
MXG_106249888,STELLA_7312677107
MXG_106249896,STELLA_7312677112
MXG_106249897,STELLA_7312677074
MXG_106250179,STELLA_7312671314
MXG_106250249,STELLA_7312665449
MXG_106250250,STELLA_7312665396
MXG_106251736,STELLA_7312677219
MXG_106251758,STELLA_7312677272
MXG_106251791,STELLA_7312677282
MXG_106251792,STELLA_7312677425
MXG_106252289,STELLA_7312677832
MXG_106252641,STELLA_7312677304
MXG_106252741,STELLA_7312668711
MXG_106252742,STELLA_7312668686
MXG_106252945,STELLA_7312680462
MXG_106252946,STELLA_7312680450
MXG_106252971,STELLA_7312680570
MXG_106252972,STELLA_7312680502
MXG_106252976,STELLA_7312680481
MXG_106253193,STELLA_7312680107
MXG_106253259,STELLA_7312671480
MXG_106253261,STELLA_7312671530
MXG_106253606,STELLA_7312668836
MXG_106253622,STELLA_7312725934
MXG_106256871,STELLA_7312665905
MXG_106256877,STELLA_7312665872
MXG_106256878,STELLA_7312665873
MXG_106256879,STELLA_7312665874
MXG_106256880,STELLA_7312665842
MXG_106256881,STELLA_7312665844
MXG_106256921,STELLA_7312680764
MXG_106256972,STELLA_7312683202
MXG_106256973,STELLA_7312683051
MXG_106257438,STELLA_7312683426
MXG_106257513,STELLA_7312677821
MXG_106257514,STELLA_7312677823
MXG_106257978,STELLA_7312677756
MXG_106258531,STELLA_7312671903
MXG_106258532,STELLA_7312671942
MXG_106259034,STELLA_7312665157
MXG_106259035,STELLA_7312665163
MXG_106259348,STELLA_7312668651
MXG_106259357,STELLA_7312668608
MXG_106259358,STELLA_7312668591
MXG_106259362,STELLA_7312668791
MXG_106259363,STELLA_7312668759
MXG_106259401,STELLA_7312677026
MXG_106259418,STELLA_7312671923
MXG_106259541,STELLA_7312668477
MXG_106259674,STELLA_7312683725
MXG_106259751,STELLA_7312680083
MXG_106259835,STELLA_7312671577
MXG_106260493,STELLA_7312665071
MXG_106260496,STELLA_7312665106
MXG_106260528,STELLA_7312668402
MXG_106260544,STELLA_7312680433
MXG_106260614,STELLA_7312683466
MXG_106260615,STELLA_7312683419
MXG_106261041,STELLA_7312680949
MXG_106262776,STELLA_7312680598
MXG_106262952,STELLA_7312680243
MXG_106262953,STELLA_7312680169
MXG_106263028,STELLA_7312671392
MXG_106263223,STELLA_7312680953
MXG_106263386,STELLA_7312677812
MXG_106263387,STELLA_7312677786
MXG_106263398,STELLA_7312677818
MXG_106263405,STELLA_7312668744
MXG_106263411,STELLA_7312668781
MXG_106263412,STELLA_7312668877
MXG_106263414,STELLA_7312668991
MXG_106263417,STELLA_7312668972
MXG_106263557,STELLA_7312665299
MXG_106263646,STELLA_7312680485
MXG_106263694,STELLA_7312680763
MXG_106263696,STELLA_7312680709
MXG_106263697,STELLA_7312680916
MXG_106263698,STELLA_7312680740
MXG_106263828,STELLA_7312668666
MXG_106264109,STELLA_7312683137
MXG_106264111,STELLA_7312683219
MXG_106264460,STELLA_7312665537
MXG_106264733,STELLA_7312668733
MXG_106264736,STELLA_7312668771
MXG_106265121,STELLA_7312677939
MXG_106266595,STELLA_7312671503
MXG_106266598,STELLA_7312671498
MXG_106266819,STELLA_7312677510
MXG_106267277,STELLA_7312683747
MXG_106267279,STELLA_7312683753
MXG_106267430,STELLA_7312671673
MXG_106267689,STELLA_7312683267
MXG_106267697,STELLA_7312683427
MXG_106267973,STELLA_7312665575
MXG_106267974,STELLA_7312665534
MXG_106267975,STELLA_7312665566
MXG_106268375,STELLA_7312671948
MXG_106268380,STELLA_7312671993
MXG_106268812,STELLA_7312665491
MXG_106268917,STELLA_7312680967
MXG_106268919,STELLA_7312683010
MXG_106268922,STELLA_7312683007
MXG_106268923,STELLA_7312683002
MXG_106269654,STELLA_7312671919
MXG_106269760,STELLA_7312668287
MXG_106269787,STELLA_7312668172
MXG_106269799,STELLA_7312668357
MXG_106269800,STELLA_7312683139
MXG_106269951,STELLA_7312677757
MXG_106273967,STELLA_7312683671
MXG_106273968,STELLA_7312683639
MXG_106274078,STELLA_7312677935
MXG_106274100,STELLA_7312671059
MXG_106274506,STELLA_7312668853
MXG_106274809,STELLA_7312683617
MXG_106274810,STELLA_7312683664
MXG_106274815,STELLA_7312683646
MXG_106274816,STELLA_7312683636
MXG_106274825,STELLA_7312677138
MXG_106274826,STELLA_7312677137
MXG_106274919,STELLA_7312680288
MXG_106275681,STELLA_7312680959
MXG_106275859,STELLA_7312668702
MXG_106275868,STELLA_7312668869
MXG_106275878,STELLA_7312668987
MXG_106275879,STELLA_7312671021
MXG_106279575,STELLA_7312668336
MXG_106279576,STELLA_7312668331
MXG_106279711,STELLA_7312677612
MXG_106279712,STELLA_7312677532
MXG_106279828,STELLA_7312725950
MXG_106279839,STELLA_7312725955
MXG_106279874,STELLA_7312671476
MXG_106280240,STELLA_7312683749
MXG_106280242,STELLA_7312683712
MXG_106280246,STELLA_7312683597
MXG_106280248,STELLA_7312683624
MXG_106280256,STELLA_7312683581
MXG_106280258,STELLA_7312683652
MXG_106280655,STELLA_7312683255
MXG_106280931,STELLA_7312665458
MXG_106281000,STELLA_7312680458
MXG_106281004,STELLA_7312680390
MXG_106281010,STELLA_7312680440
MXG_106281013,STELLA_7312680455
MXG_106281039,STELLA_7312680612
MXG_106281042,STELLA_7312680662
MXG_106281046,STELLA_7312680627
MXG_106281052,STELLA_7312680564
MXG_106281053,STELLA_7312680611
MXG_106281062,STELLA_7312680505
MXG_106281071,STELLA_7312680546
MXG_106281073,STELLA_7312680541
MXG_106281165,STELLA_7312677449
MXG_106281206,STELLA_7312680215
MXG_106281209,STELLA_7312680266
MXG_106281228,STELLA_7312680152
MXG_106281255,STELLA_7312668632
MXG_106281276,STELLA_7312668524
MXG_106281298,STELLA_7312668823
MXG_106281317,STELLA_7312677048
MXG_106281324,STELLA_7312672000
MXG_106281335,STELLA_7312671933
MXG_106281355,STELLA_7312665045
MXG_106281930,STELLA_7312683053
MXG_106281931,STELLA_7312683094
MXG_106282103,STELLA_7312668529
MXG_106282104,STELLA_7312668530
MXG_106282470,STELLA_7312677109
MXG_106282471,STELLA_7312677193
MXG_106282605,STELLA_7312671869
MXG_106282606,STELLA_7312671890
MXG_106282712,STELLA_7312668078
MXG_106282713,STELLA_7312665924
MXG_106282732,STELLA_7312668240
MXG_106282877,STELLA_7312683417
MXG_106283030,STELLA_7312671016
MXG_106284632,STELLA_7312677226
MXG_106285130,STELLA_7312677580
MXG_106285144,STELLA_7312677631
MXG_106285409,STELLA_7312680522
MXG_106285410,STELLA_7312680585
MXG_106286279,STELLA_7312665865
MXG_106286284,STELLA_7312665737
MXG_106286287,STELLA_7312665788
MXG_106286290,STELLA_7312668262
MXG_106287119,STELLA_7312665776
MXG_106288436,STELLA_7312665956
MXG_106288439,STELLA_7312665891
MXG_106288847,STELLA_7312665295
MXG_106289018,STELLA_7312683518
MXG_106289150,STELLA_7312680008
MXG_106289262,STELLA_7312671882
MXG_106289284,STELLA_7312677072
MXG_106289285,STELLA_7312677065
MXG_106289447,STELLA_7312683389
MXG_106289448,STELLA_7312683388
MXG_106289494,STELLA_7312683492
MXG_106289680,STELLA_7312671806
MXG_106289682,STELLA_7312671658
MXG_106289901,STELLA_7312677242
MXG_106290108,STELLA_7312680164
MXG_106290182,STELLA_7312680233
MXG_106291327,STELLA_7312683467
MXG_106291328,STELLA_7312683498
MXG_106291450,STELLA_7312680072
MXG_106291451,STELLA_7312680067
MXG_106292829,STELLA_7312671368
MXG_106292913,STELLA_7312665467
MXG_106293013,STELLA_7312680312
MXG_106293758,STELLA_7312671767
MXG_106293759,STELLA_7312671862
MXG_106293884,STELLA_7312668162
MXG_106293952,STELLA_7312683296
MXG_106294004,STELLA_7312677354
MXG_106294005,STELLA_7312677245
MXG_106294006,STELLA_7312677285
MXG_106294008,STELLA_7312677262
MXG_106294074,STELLA_7312677711
MXG_106294225,STELLA_7312665217
MXG_106294226,STELLA_7312665214
MXG_106294249,STELLA_7312665159
MXG_106294250,STELLA_7312665097
MXG_106294435,STELLA_7312677158
MXG_106294657,STELLA_7312671961
MXG_106294658,STELLA_7312671929
MXG_106294661,STELLA_7312671935
MXG_106294663,STELLA_7312671983
MXG_106294880,STELLA_7312683655
MXG_106294897,STELLA_7312683623
MXG_106298305,STELLA_7312680703
MXG_106298432,STELLA_7312677634
MXG_106298433,STELLA_7312677633
MXG_106298444,STELLA_7312677646
MXG_106298535,STELLA_7312668926
MXG_106298673,STELLA_7312665633
MXG_106298674,STELLA_7312665706
MXG_106299152,STELLA_7312665945
MXG_106299156,STELLA_7312665941
MXG_106299159,STELLA_7312665952
MXG_106299164,STELLA_7312668302
MXG_106299165,STELLA_7312668358
MXG_106299270,STELLA_7312683218
MXG_106299489,STELLA_7312671674
MXG_106299715,STELLA_7312677537
MXG_106299716,STELLA_7312677497
MXG_106300159,STELLA_7312665283
MXG_106300160,STELLA_7312665471
MXG_106300255,STELLA_7312680978
MXG_106300256,STELLA_7312683019
MXG_106300376,STELLA_7312677584
MXG_106300377,STELLA_7312677588
MXG_106300379,STELLA_7312677590
MXG_106302651,STELLA_7312671122
MXG_106302656,STELLA_7312671130
MXG_106302657,STELLA_7312671115
MXG_106302728,STELLA_7312671280
MXG_106302913,STELLA_7312683524
MXG_106302925,STELLA_7312683316
MXG_106302926,STELLA_7312683230
MXG_106303155,STELLA_7312668694
MXG_106303511,STELLA_7312671294
MXG_106303641,STELLA_7312665572
MXG_106303642,STELLA_7312665584
MXG_106303950,STELLA_7312677806
MXG_106304037,STELLA_7312671967
MXG_106304128,STELLA_7312665046
MXG_106304130,STELLA_7312653999
MXG_106304770,STELLA_7312677445
MXG_106304771,STELLA_7312677470
MXG_106305670,STELLA_7312677120
MXG_106305671,STELLA_7312677102
